,file_name,count,mean,std,min,25%,50%,75%,max
100,tweets_US_june29_june30.csv,619.0,0.1728793065667056,0.22131318732054564,-0.2311111111111111,0.0,0.13636363636363635,0.325,1.0
101,tweets_US_june30_july1.csv,606.0,0.10786096055750699,0.22765489750253395,-0.5,0.0,0.016666666666666666,0.2,0.75
102,tweets_US_july1_july2.csv,724.0,0.145905125769335,0.25052253554345794,-0.5,0.0,0.08452380952380953,0.2611363636363636,1.0
103,tweets_US_july2_july3.csv,580.0,0.11532762725779964,0.20274340873318208,-0.3333333333333333,0.0,0.0,0.26268939393939394,0.5599999999999999
104,tweets_US_july3_july4.csv,589.0,0.14370220976439144,0.24287971098756606,-0.5,0.0,0.09375,0.24000000000000005,1.0
105,tweets_US_july4_july5.csv,843.0,0.17653024389484578,0.28037568248824496,-0.8,0.0,0.11818181818181818,0.325,1.0
106,tweets_US_july5_july6.csv,595.0,0.17150305425200382,0.3046728318519295,-0.7999999999999999,0.0,0.13125,0.3066666666666667,1.0
107,tweets_US_july6_july7.csv,508.0,0.16119960346753529,0.2317361066128665,-0.16666666666666666,0.0,0.1,0.2575757575757576,0.9765625
108,tweets_US_july7_july8.csv,503.0,0.12064084229591189,0.2040171896599121,-0.36458333333333337,0.0,0.06818181818181818,0.21212121212121213,0.875
109,tweets_US_july8_july9.csv,581.0,0.15060836884954784,0.2582132266817761,-0.625,0.0,0.125,0.325,1.0
110,tweets_US_july9_july10.csv,794.0,0.11868360478207769,0.2648500161121452,-0.5,-0.0625,0.03125,0.2,1.0
111,tweets_US_july10_july11.csv,654.0,0.17192004524668897,0.23355643518665214,-0.30000000000000004,0.0,0.13636363636363635,0.3121212121212121,0.65
112,tweets_US_july11_july12.csv,651.0,0.1372656632708476,0.19877096350984624,-0.39166666666666666,0.0,0.10606060606060604,0.2888888888888889,0.6125
113,tweets_US_july12_july13.csv,528.0,0.12075137991567915,0.22751528971323143,-0.5,0.0,0.04,0.2444444444444445,1.0
114,tweets_US_july13_july14.csv,511.0,0.12145549724836663,0.21329625848507666,-0.375,0.0,0.016666666666666666,0.22916666666666666,1.0
115,tweets_US_july14_july15.csv,565.0,0.1638685735231383,0.2574446549896438,-0.3538818359375,0.0,0.08181818181818183,0.35,1.0
116,tweets_US_july15_july16.csv,508.0,0.14666275173226453,0.24634414962661125,-0.7,0.0,0.09492544492544491,0.2713068181818182,0.9765625
117,tweets_US_july16_july17.csv,574.0,0.07822304011682278,0.28162283492885054,-1.0,0.0,0.06527777777777778,0.20000000000000004,1.0
118,tweets_US_july17_july18.csv,660.0,0.15647929511565875,0.268460427532004,-0.4,0.0,0.07000000000000002,0.25,1.0
119,tweets_US_july18_july19.csv,727.0,0.14592632591884655,0.24725919821800899,-0.5,0.0,0.08712121212121211,0.2225,1.0
120,tweets_US_july19_july20.csv,596.0,0.12108104009346667,0.24789430196728304,-0.6,0.0,0.06413690476190478,0.3,0.7500000000000001
121,tweets_US_july20_july21.csv,568.0,0.2354802722056243,0.2725303879715291,-0.5,0.02,0.2,0.375,1.0
122,tweets_US_july21_july22.csv,666.0,0.12354794899065734,0.21424510231533306,-0.5,0.0,0.10049715909090907,0.21770833333333334,0.7
123,tweets_US_july22_july23.csv,650.0,0.1700405656843157,0.28637424979300075,-0.6999999999999998,0.0,0.13636363636363635,0.3872727272727273,1.0
124,tweets_US_july23_july24.csv,691.0,0.09939172265991576,0.21480017686945274,-0.5,0.0,0.03375,0.17857142857142858,0.85
125,tweets_US_july24_july25.csv,734.0,0.08664910128189249,0.22888649057095145,-1.0,0.0,0.016666666666666666,0.2,0.8375
126,tweets_US_july25_july26.csv,651.0,0.1437990699720593,0.2520964610944948,-0.6,0.0,0.03333333333333333,0.338125,0.7
127,tweets_US_july26_july27.csv,640.0,0.16122702095358346,0.24450409597652745,-0.625,0.0,0.1203125,0.3166666666666667,1.0
